apartmentid,name,address,city,state,zip,website
12586,Avondale at Warner Center,22222 Victory Blvd,Woodland Hills,CA,91367,https://www.essexapartmenthomes.com/apartments/woodland-hills/avondale-at-warner-center
24180,Pinnacle at Otay Ranch,1310 Santa Rita E,Chula Vista,CA,91913,https://www.essexapartmenthomes.com/california/san-diego-area-apartments/chula-vista-apartments/pinnacle-otay-ranch
12985,Meadowood,1733 Cochran St,Simi Valley,CA,93065,https://www.essexapartmenthomes.com/california/ventura-county-apartments/simi-valley-apartments/meadowood
21149,Pinnacle at MacArthur Place,31 E Macarthur Cres,Santa Ana,CA,92707,https://www.essexapartmenthomes.com/apartments/santa-ana/pinnacle-at-macarthur-place
3748,Brookside Oaks,1651 Belleville Way,Sunnyvale,CA,94087,https://www.essexapartmenthomes.com/apartments/sunnyvale/brookside-oaks
229748,Chestnut Street,143 Chestnut St,Santa Cruz,CA,95060,https://www.essexapartmenthomes.com/apartments/chestnut-street
27577,Park Catalina,690 S Catalina St,Los Angeles,CA,90005,https://www.essexapartmenthomes.com/california/los-angeles-area-apartments/los-angeles-apartments/park-catalina
2405,Foster's Landing,700 Bounty Dr,Foster City,CA,94404,https://www.essexapartmenthomes.com/apartments/foster-city/fosters-landing
63770,1000 Kiely,1000 Kiely Blvd,Santa Clara,CA,95051,https://www.essexapartmenthomes.com/apartments/1000-kiely?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
2587,The Palms at Laguna Niguel,28188 Moulton Pkwy,Laguna Niguel,CA,92677,https://www.essexapartmenthomes.com/california/orange-county-area-apartments/laguna-niguel-apartments/the-palms-laguna-niguel
24315,Riley Square,3707 Poinciana Dr,Santa Clara,CA,95051,https://www.essexapartmenthomes.com/apartments/santa-clara/riley-square
2537,Bothell Ridge,19928 Bothell Everett Hwy,Bothell,WA,98012,https://www.essexapartmenthomes.com/apartments/bothell-ridge
77713,Pure Redmond Apartments,17634 NE Union Hill Rd,Redmond,WA,98052,https://www.essexapartmenthomes.com/apartments/pure-redmond
13181,Park Hill at Issaquah,22500 SE 56th St,Issaquah,WA,98029,https://www.essexapartmenthomes.com/apartments/park-hill-at-issaquah
21381,Summit Park Village,8563 Lake Murray Blvd,San Diego,CA,92119,https://www.essexapartmenthomes.com/apartments/summit-park-village
17984,Alessio,5700 W Centinela Ave,Los Angeles,CA,90045,https://www.essexapartmenthomes.com/apartments/los-angeles/alessio
226350,1250 Lakeside,1250 Lakeside Dr,Sunnyvale,CA,94085,https://www.essexapartmenthomes.com/apartments/sunnyvale/1250-lakeside
2282,City View,25200 Carlos Bee Blvd,Hayward,CA,94542,https://www.essexapartmenthomes.com/california/san-francisco-bay-area-apartments/hayward-apartments/city-view
20050,Carmel Creek,11724 Carmel Creek Rd,San Diego,CA,92130,https://www.essexapartmenthomes.com/apartments/san-diego/carmel-creek?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
4170,Beechwood,2700 Cottage Pl,Greensboro,NC,27455,www.beechwoodnc.net
32390,Laurel Gardens,2616 Mission Rd,Tallahassee,FL,32304,https://oakwoodreserveapts.com/
58156,District at Seven Springs,300 Seven Springs Way,Brentwood,TN,37027,http://www.districtsevensprings.com/
234936,Amber Ridge Apartments,2312 55th St S,Fargo,ND,58104,https://www.prg.propertyresourcesgroup.com/amber-ridge-apartments
61951,Ellis at Germantown,1600 Rosa L Parks Blvd,Nashville,TN,37208,https://www.ellisgermantown.com/
296916,Vivo Living Port Royal,1660 Ribaut Rd,Port Royal,SC,29935,https://www.vivolivingportroyal.com/
13977,Mizner Park Apartments,401 NE Mizner Blvd,Boca Raton,FL,33432,https://www.gables.com/communities/florida/boca-raton/mizner-park-apartments/
27292,Villas at Stone Oak Ranch,13021 Legendary Dr,Austin,TX,78727,https://villasatsor.com/
5046,Aurella Cary,101 Harlon Dr,Cary,NC,27511,https://www.harborgroupmanagement.com/apartments/nc/cary/aurella-cary
257194,The Prospector Modern Apartments,3360 Esker Cir,Castle Rock,CO,80108,https://www.prospectorliving.com/
67524,Riverworks,45 N Main St,Phoenixville,PA,19460,https://www.hgliving.com/apartments/pa/phoenixville/riverworks
30734,Waterford Village,51 Meadow Ln,Bridgewater,MA,2324,https://www.harborgroupmanagement.com/apartments/MA/Bridgewater/Waterford-Village/
260340,Linden At The Rim,15022 Vance Jackson Rd,San Antonio,TX,78249,https://www.hgliving.com/apartments/tx/san-antonio/linden-at-the-rim
4944,Triangle Place,2800 Bainbridge Dr,Durham,NC,27713,https://www.hgliving.com/apartments/nc/durham/triangle-place/
43715,The Heritage at Boca Raton,320 W Palmetto Park Rd,Boca Raton,FL,33432,www.theheritageatbocaraton.com
19396,Alcove at Seahurst,14001 Ambaum Blvd SW,Burien,WA,98166,https://www.hgliving.com/apartments/wa/burien/alcove-at-seahurst/
221349,Chandlers Bay Apartments,1020 Central Ave N,Kent,WA,98032,http://www.chandlersbay.com/
26312,Creekwood Estates,1328 Lake St NE,Hopkins,MN,55343,https://highlandapts.com/Property%20Details/?pid=6
52386,Hemlock Pines,7225 Hemlock Ln N,Maple Grove,MN,55369,https://highlandapts.com/Property%20Details/?pid=112
225610,610 West,6717 Oak Grove Pkwy,Brooklyn Park,MN,55445,http://610west.com/
268047,The Dial,500 E 8th St,Kansas City,MO,64106,https://thedialkc.com/
78794,The Tremont at 3rd Avenue I,32 Second Ave,Burlington,MA,1803,https://www.tremontburlington.com/Floor-Plans.aspx
15104,Portofino Apartment Homes,8702 New Tampa Blvd,Tampa,FL,33647,http://www.rent-portofino.com/
218968,Paxton Cool Springs,2007 Knolltop Ln,Franklin,TN,37067,www.paxtoncoolsprings.com
16818,Santa Fe Village,3700 S Santa Fe Village Dr,Santa Ana,CA,92704,https://www.santafevillagescm.com/
65527,Montaje,449 Canal St,Somerville,MA,2145,https://livemontaje.com/
37701,Eaglewood,1975 Maxwell Ave,Woodland,CA,95776,https://www.eaglewoodaptswoodland.com/
268552,14 Lincoln Place,14 Lincoln Pl,Madison,NJ,7940,https://thelincolnmadison.com/
251690,240 Park Avenue,240 Park Ave,Minneapolis,MN,55415,https://240parkave.com/
259786,Viking Lakes I,710 Vikings Pkwy,Eagan,MN,55121,https://vikinglakesresidences.com/
33764,Haven at Birkdale Village,16725 Birkdale Commons Pkwy,Huntersville,NC,28078,https://havenbirkdalevillage.com/
77585,The Willows at Ashley Park,300 Ashley Park Blvd,Newnan,GA,30265,www.willowsashleypark.com
54589,Flats on Tanglewilde,2630 Tanglewilde St,Houston,TX,77063,https://www.flatsontanglewilde.com/
5355,Winthrop West,6218 Watermark Dr,Riverview,FL,33578,https://cortland.com/apartments/winthrop-west/
290338,The Arthur,21 Washington Ave,Carteret,NJ,7008,https://arthurcarteret.com/
277728,Residences at Lancaster Ridge,2753 Michaelsway Ave,Lancaster,OH,43130,https://www.lancasterridge.com/
63732,HighLine,13201 Legendary Dr,Austin,TX,78727,http://www.highlineaustin.com
239341,The Union,532 Union St,Oakland,CA,94607,https://theunionapts.com/
267958,Pinnacle,7 New York Ave NE,Washington,DC,20002,https://pinnaclenomaapartments.com/
9791,Alta Vista,700 18th St,Plano,TX,75074,https://thealtavistaapts.com/
41556,Steeplechase on Maple,14949 Manderson Plaza,Omaha,NE,68116,https://www.steeplechase-apartments.com/
269130,The Watts,7235 Hwy 431 S,Huntsville,AL,35763,https://www.livethewatts.com/
68318,Broadway,3093 Broadway,Oakland,CA,94611,https://www.livethebroadway.com/
78508,Westpark Townhomes,1225 W Park Way,Indianapolis,IN,46214,https://westparklife.com/
269966,Inspire Missouri City,9944 Hwy 6,Missouri City,TX,77459,https://www.inspiremissouricity.com/
70742,1900 Pacific Residences,1900 Pacific Ave,Dallas,TX,75201,https://www.1900pacific.com/
36377,Ambrose,2901 Indiana St,Dallas,TX,75226,https://www.ambroseliving.com/
263325,Madison Wakefield,11100 Madison Elm Ln,Raleigh,NC,27614,https://livemadisonwakefield.com/
36168,Bennington Hills,340 Bennington Hills Ct,West Henrietta,NY,14586,http://www.benningtonhillsapartments.com/amenities.html
36137,The Preserve at the Meadows,350 Riva Ridge Dr,Fort Collins,CO,80526,https://www.preserveatthemeadowsapts.com/the-preserve-at-the-meadows-fort-collins-co/contact
23714,Carleton East,9747-A Good Luck Rd,Seabrook,MD,20706,http://carletoneastapartments.com/
241655,Encore Skyline,2001 S Hudson Ave,Boise,ID,83705,https://encoreskyline.com/
223923,88 Hillside Apartments I,88 Hillside Blvd,Daly City,CA,94014,https://88hillside.com/
258778,The Metropolitan,92 Millburn Ave,Springfield,NJ,7081,https://rentthemetropolitannj.com/
270768,The Centaur,21200 Brookpark Rd,Fairview Park,OH,44126,https://livecentaur.com/
39961,88 Leonard Street,88 Leonard St,New York,NY,10013,http://www.88leonard.com
290566,Lookout View Townhomes,1230 Oreo Dr,Chattanooga,TN,37410,https://lookoutviewtownhomes.com/?switch_cls[id]=60727
259505,FarmHouse,635 Lyons Farm Pkwy,Murfreesboro,TN,37127,https://www.farmhouseapts.com/
64360,Kinects Tower,1823 Minor Ave,Seattle,WA,98101,http://www.kinectstower.com
294795,Emerson 2537,2537 Emerson Ave S,Minneapolis,MN,55405,https://krcapartments.com/property-detail/?propid=632&propname=2537%20Emerson
294493,Ashland,657 Ashland Ave,St Paul,MN,55104,https://krcapartments.com/property-detail/?propid=587&propname=Ashland%20Apartments
232992,The Paddock Club at Providence,685 Providence Main St NW,Huntsville,AL,35806,https://www.maac.com/alabama/huntsville/the-paddock-club-at-providence/
7313,MAA Heathrow,1122 Greenstone Blvd,Heathrow,FL,32746,https://www.maac.com/florida/orlando/maa-heathrow/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website
6194,MAA Rocky Point,3101 N Rocky Point Dr E,Tampa,FL,33607,https://www.maac.com/florida/tampa/maa-rocky-point/
37391,MAA Lowes Farm,1400 N State Hwy 360,Mansfield,TX,76063,https://www.maac.com/texas/dallas/maa-lowes-farm
226997,MAA River's Walk II,301 Seaport Ln,Mount Pleasant,SC,29464,https://www.maac.com/south-carolina/charleston/maa-rivers-walk/
38765,MAA Enclave,710 E 7th St,Charlotte,NC,28202,https://www.maac.com/north-carolina/charlotte/maa-enclave/
268538,Alexan Cathedral Arts,5088 Ross Ave,Dallas,TX,75206,https://alexancathedralartsapartments.com/
38540,MAA Ashton Oaks,300 S A.W. Grimes Blvd,Round Rock,TX,78664,https://www.maac.com/texas/austin/maa-ashton-oaks/
7732,MAA Sunset Valley,5800 Brodie Ln,Austin,TX,78745,https://www.maac.com/texas/austin/maa-sunset-valley/
7305,Colonial Village at Trussville,90 Meadows Dr,Birmingham,AL,35235,https://www.maac.com/alabama/birmingham/colonial-village-at-trussville/
16583,MAA National Landing,1201 S Joyce St,Arlington,VA,22202,https://www.maac.com/virginia/dc-metro/maa-national-landing/
36143,MAA Beaver Creek,1000 Creekside Hills Dr,Apex,NC,27502,https://www.maac.com/north-carolina/raleigh-cary/maa-beaver-creek/
60179,MAA Wilmington Island,909 Penn Waller Rd,Savannah,GA,31410,https://www.maac.com/georgia/savannah/maa-wilmington-island/
34521,MAA Las Colinas,350 E Las Colinas Blvd,Irving,TX,75039,https://www.maac.com/texas/dallas/maa-las-colinas/
3187,MAA Peachtree Hills,350 Peachtree Hills Ave NE,Atlanta,GA,30305,https://www.maac.com/georgia/atlanta/maa-peachtree-hills/
54580,Post 510,510 Richmond Ave,Houston,TX,77006,http://www.maac.com/texas/houston/post-510/
3167,MAA Chastain,4090 Roswell Rd NE,Atlanta,GA,30342,https://www.maac.com/georgia/atlanta/maa-chastain
54550,MAA West Village,4600 W Village Pl,Smyrna,GA,30080,https://www.maac.com/georgia/atlanta/maa-west-village/
12525,MAA Boulder Ridge,1515 Cannon Pkwy,Roanoke,TX,76262,https://www.maac.com/texas/dallas/maa-boulder-ridge/
12887,MAA Barton Creek,2001 S MoPac Expy,Austin,TX,78746,https://www.maac.com/texas/austin/maa-barton-creek/
676,Pavilion Place,2801 Pavilion Pl,Midlothian,VA,23112,https://www.maac.com/virginia/richmond/colonial-village-at-waterford/
52140,MAA Wade Park,5443 Wade Park Blvd,Raleigh,NC,27607,https://www.maac.com/north-carolina/raleigh-cary/maa-wade-park/
27941,MAA Twin Lakes,11500 Myrtlewood Dr,Sanford,FL,32771,https://www.maac.com/florida/orlando/maa-twin-lakes/
11992,MAA Worthington,2808 McKinney Ave,Dallas,TX,75204,https://www.maac.com/texas/dallas/maa-worthington/
37474,MAA Onion Creek,1901 Onion Creek Pkwy,Austin,TX,78748,https://www.maac.com/texas/austin/maa-onion-creek
22765,MAA Parkside,431 E Central Blvd,Orlando,FL,32801,https://www.maac.com/florida/orlando/maa-parkside/
14596,Portola South Mountain,7611 S 36th St,Phoenix,AZ,85042,https://www.portolasouthmountain.com/
23549,Landmark,6303 Indian School Rd NE,Albuquerque,NM,87110,https://www.thelandmark-apartments.com/
68991,The Reserve At Water Tower Village,7937 W 54th Ave,Arvada,CO,80002,https://www.thereserveatwatertowervillage.com/
255737,Vanguard,225 S 6th St,Boise,ID,83702,https://www.vanguardboise.com/
26194,Ventana Palms,7021 W McDowell Rd,Phoenix,AZ,85035,http://www.ventanapalmsapartments.com/
19940,Portola Biltmore,2323 E Flower St,Phoenix,AZ,85016,https://www.portolabiltmore.com/
224788,Progress Terrace,12230 SW Horizon Blvd,Beaverton,OR,97007,https://www.liveatprogressterrace.com/
54769,Emerson Park Apartment Homes,1701 E Don Carlos Ave,Tempe,AZ,85281,https://www.emersonparkapartmenthomes.com/
13305,Portola Redlands,1250 N University St,Redlands,CA,92374,https://www.portolaredlands.com/
27999,Echo Pointe,4300 Echo Ct,La Mesa,CA,91941,https://www.liveatechopointe.com/
28391,Hill Country Villas,9032 Dugas Rd,San Antonio,TX,78251,http://www.hillcountryvillasapartments.com/
14336,Mountain View Casitas,1130 E Grovers Ave,Phoenix,AZ,85022,https://www.mountainviewcasitas.com/
246962,Portola Bridge Creek,9211 NE 15th Ave,Vancouver,WA,98665,http://www.bridgecreekapthomes.com/
3535,Aspire Thunderbird,5150 W Eugie Ave,Glendale,AZ,85304,https://www.aspirethunderbird.com/
3379,Atwater Cove,425 Merrimac Way,Costa Mesa,CA,92626,https://www.atwatercove.com/
30723,Mountain Ridge,2605 Verde Dr,Colorado Springs,CO,80910,http://www.mountainridge-apts.com/
217956,Cedar Falls Apartments,385 NW Lost Springs Terrace,Portland,OR,97229,https://www.liveatcedarfalls.com/
225934,KD Place,1601 E Katie Ave,Las Vegas,NV,89119,https://www.kdplaceapartmentslv.com/
269136,Coventry Townhomes,2323 S 800 W,Woods Cross,UT,84087,https://www.liveatcoventry.com/?_yTrackUser=MTI0NDc2MzY0OSMxMjE3MjEzNDA2-%2foPyM8O4Dko%3d&_yTrackVisit=MjIwNjgxNzA3NSMxNTk0MTk2MTgz-rdkjryyrv%2fE%3d&_yTrackReqDT=35491920210707
32793,The Reserve,1930 Ridge Ave,Evanston,IL,60201,www.reserveatevanston.com
27597,Shadow Hills At Lone Mountain,3501 Shady Timber St,Las Vegas,NV,89129,https://www.mark-taylor.com/apartments/nv/las-vegas/shadow-hills/
14155,Waterside at Ocotillo,4800 S Alma School Rd,Chandler,AZ,85248,https://www.mark-taylor.com/apartments/az/chandler/waterside-at-ocotillo/
32996,TGM Ridge,10901 Wild Ginger Cir,Manassas,VA,20109,https://tgmridge.com/
9133,Lane at Towne Crossing,4035 Towne Crossing Blvd,Mesquite,TX,75150,https://www.hgliving.com/apartments/tx/mesquite/lane-at-towne-crossing/?utm_knock=g
48769,Spring Gate,1500 Springate Dr,Panama City,FL,32404,https://www.hgliving.com/apartments/fl/panama-city/spring-gate/#/
78593,Estes Park,306 Estes Dr Ext,Carrboro,NC,27510,http://www.gscapts.com/apartments/Carrboro_NC/zip_27510/gsc/4510
78785,The Veridian Residences,70 Constitution Ave,Portsmouth,NH,3801,http://veridianresidences.com/
77880,Verde at Greenbelt Station,8010 Greenbelt Station Pkwy,Greenbelt,MD,20770,http://www.verdegreenbelt.com/
540,Bridgepoint I,1500 Monument Rd,Jacksonville,FL,32225,https://www.hgliving.com/apartments/fl/jacksonville/bridgepoint/#/
75912,TGM Creekside Village,303 Maple Tree Dr,Glen Burnie,MD,21060,www.tgmcreeksidevillage.com
13193,Woodview at Randolph,33 Highland Glen Dr,Randolph,MA,2368,http://www.woodviewatrandolph.com/
29583,Norcross Crossings,3400 Peachtree Corners Cir,Norcross,GA,30092,https://www.hgliving.com/apartments/ga/peachtree-corners/norcross-crossing/
256183,Edgemere Crossing at Flint Pond,100 Flint Pond Cir,Shrewsbury,MA,1545,https://www.edgemerecrossing.com/
1575,Hampden Heights,8405 E Hampden Ave,Denver,CO,80231,http://www.hampdenheights-apts.com/
54796,Village at Odenton Station,1415 Duckens St,Odenton,MD,21113,http://www.odentonstation.com/
254187,Crosby Hill,517 N Shipley St,Wilmington,DE,19801,https://www.residecrosbyhill.com/
235871,Elmtree Park Apartments,11023 Elmtree Park Dr,Indianapolis,IN,46229,https://www.hgliving.com/apartments/in/indianapolis/elmtree-park/#/
73993,Royal Palms,5711 W Tropicana Ave,Las Vegas,NV,89103,https://gscapts.com/apartments/nevada/royal-palms/
221995,Booker Creek Townhouse Apartments,2525 Booker Creek Rd,Chapel Hill,NC,27514,http://www.gscapts.com/apartments/Chapel_Hill_NC/zip_27514/gsc/4508
262488,Overlook at Franklin Square,8501 Franklin Square Dr,Baltimore,MD,21237,https://www.myoverlook.com/
34303,Duke Manor,311 S Lasalle St,Durham,NC,27705,http://www.gscapts.com/apartments/Durham_NC/zip_27705/gsc/4506
12370,Rockbrook Creek I,2200 Uecker Dr,Lewisville,TX,75067,https://www.hgliving.com/apartments/tx/lewisville/rockbrook-creek/
266,Ridgewood Apartments,3616 Hogans Run Rd,Columbus,OH,43221,http://www.ridgewoodapartmentscolumbus.com/
75314,Village Park at Paladin,101 Clifton Park Cir,Wilmington,DE,19802,https://pettinaro.com/village-park-paladin/
74488,St. Johns Wood,901 St John's Wood Dr N,Richmond,VA,23225,http://www.gscapts.com/apartments/Richmond_VA/zip_23225/gsc/4497
2844,TGM Danada,2 Sterling Cir,Wheaton,IL,60189,www.tgmdanada.com
56935,The Apartments at Charlestown Crossing I,400 W Claiborne Rd,North East,MD,21901,http://www.charlestowncrossingapts.com/
2239,TGM Autumn Woods,9075 Autumn Woods Dr,Indianapolis,IN,46250,http://www.tgmautumnwoods.com
47669,The Canterbury,3440 Olentangy River Rd,Columbus,OH,43202,https://www.harborgroupmanagement.com/apartments/oh/columbus/the-canterbury/
16381,The Royce at Trumbull,100 Avalon Gates,Trumbull,CT,6611,https://www.royceattrumbull.com/
14324,Bridge at Sweetwater,2323 Wells Branch Pkwy,Austin,TX,78728,https://www.bridgeatsweetwater.com/
36900,Reserve at Saratoga,5701 Saratoga Blvd,Corpus Christi,TX,78414,www.TheReserveSaratoga.com
218597,Valley Oak,2300 Oakdale Rd,Modesto,CA,95355,http://www.valleyoakwelcomehome.com/
2196,Hickory Highlands,100 Hickory Highlands Dr,Antioch,TN,37013,https://www.hickoryhighlandsapts.com/
12991,Preserve at Westchase,10615 Meadowglen Ln,Houston,TX,77042,https://www.thepreserveatwestchase.com/
74031,Emerald Pointe,2700 Whitney Ave,Harvey,LA,70058,http://www.liveatemerald.com/
51775,Aspen Meadow,1050 Denzil Dr,Hopkinsville,KY,42240,https://www.aspenmeadowky.com/
11348,Barrett Creek,6525 Glenview Dr,North Richland Hills,TX,76180,https://www.barrettcreekapts.com/
