finding_id,finding_title,disposition,coverage_mode,property_role,adapter,canonical_id,name,address,city,state,zip,website,acceptance_contract,evidence_file,evidence_line,test_selectors
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,37577,Siena Villas,9130 Nolan St,Elk Grove,CA,95758,https://www.sienavillaapartment.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,37712,The Enclave,507 NE Northgate Way,Seattle,WA,98125,https://www.enclavenorthgate.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,39387,High Rock 5300,5300 Los Altos Pkwy,Sparks,NV,89436,www.highrock5300.com,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,41973,Rosewood Park,4500 Mira Loma Dr,Reno,NV,89502,http://www.rosewoodparkreno.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,44765,Aero Place Apartments,3885 Lakehurst Drive,Colorado Springs,CO,80916,https://www.aeroplaceliving.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,46561,Preserve at Creekside,1299 Antelope Creek Dr,Roseville,CA,95678,http://www.thepreserveatcreeksideapts.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,52967,Seville at Mace Ranch,4501 Alhambra Dr,Davis,CA,95618,http://www.liveattheseville.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,55194,Village,3661 River Rd N,Keizer,OR,97303,https://www.thevillagekeizer.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,57918,Chandler,6767 W Windmill Ln,Las Vegas,NV,89139,http://www.chandlerapthomes.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,58341,Heritage Park,1818 Evergreen Park Dr SW,Olympia,WA,98502,http://heritageparkolympia.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,62178,Bungalows,9755 Silver Sky Pkwy,Reno,NV,89506,https://thebungalowsatskyvista.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,63933,Vercanta Riverfront,4949 S Landing Dr,Portland,OR,97239,http://www.oxbow49.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,64618,70 Pine,70 Pine St,New York,NY,10005,http://www.70pine.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,65134,Garnet Creek,5002 Jewel St,Rocklin,CA,95677,http://www.garnetcreekapts.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,69323,Fusion 355,355 Eldorado Blvd,Broomfield,CO,80021,https://www.fusion355.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,71651,Waterfront at the Marina,375 Harbour Cove Dr,Sparks,NV,89434,http://www.waterfrontmarinaliving.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,72192,Autumn Oaks,1400 Humphrey Dr,Suisun City,CA,94585,https://www.liveatautumnoaks.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,72374,Alderwood Park,277 Junction Ave,Livermore,CA,94551,https://www.alderwoodparkaptliving.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,74193,Summerhill Terrace,15267 Hesperian Blvd,San Leandro,CA,94578,https://www.summerhillterraceaptliving.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,78373,Fenway Apartments,7112 Fenway Dr,Westminster,CA,92683,https://www.allenproperties.net/fenway-apartments-westminster-ca/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,224538,The Toluca Lofts,4605 Cahuenga Blvd,Toluca Lake,CA,91602,http://www.tolucalofts.com/index.aspx,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,227366,Stazione:25,2715 25th Ave S,Seattle,WA,98144,https://www.stazione25.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,246304,Vista Creek Apartments,22432 Center St,Castro Valley,CA,94546,https://www.vistacreekaptliving.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,250342,Station House,16550 NE 79th St,Redmond,WA,98052,https://www.stationhouseredmond.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,253383,Pullman Lofts,755 Wilson St,Santa Rosa,CA,95401,https://www.pullmansantarosa.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,256972,Pottery Creek,2000 SE Sedgwick Rd,Port Orchard,WA,98366,http://www.potterycreek.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,257779,38 North,1020 Kawana Springs Rd,Santa Rosa,CA,95404,https://www.rent38north.com/?utm_source=apartmentseo&utm_medium=gmb&utm_campaign=organicmaplisting,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,261648,The Larson,3706 Larson Ln W,University Place,WA,98466,https://www.larsonapts.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,262518,Bloom,13120 NE 85th St,Kirkland,WA,98033,https://www.bloomkirkland.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,265383,Monterey Garden,150 W 3rd Ave,San Mateo,CA,94402,https://www.themontereygarden.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
32,"On-Site kept rows and dates but lost baths, plans, and canonical ID",confirmed_remediated,deterministic_july_success_superset_plus_current_no_link_controls,affected,onsite_apply,266348,Solasta,7606 Klotz Ranch Ct,Sacramento,CA,95831,https://www.livesolasta.com/,"Native On-Site ID, baths, exact proven plan, dates, and property binding survive.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1784,ma_poc/tests/pms/adapters/test_onsite_apply.py
